Trial  Epoch   LepIsoRank  MetPhiRank  MLLRank  ScoreRank  StatsScore     MLLKS     MetPhiKS  LepIsoKS  SortKey
14     43000   10530       2137        11979    11153      2044.994783    0.361340  0.023718  0.541458  14116.000000
46     16500   12589       3280        10837    10507      1805.390061    0.313203  0.031401  0.621631  14117.000000
29     5000    12021       427         13690    15414      10662.309001   0.467349  0.010650  0.594567  14117.000000
21     9500    15002       10381       3737     14493      5193.187080    0.155738  0.082515  0.832107  14118.000000
58     31500   12134       2926        11192    11223      2078.820948    0.326652  0.029046  0.599434  14118.000000
70     82500   4800        13971       147      5641       626.007142     0.067070  0.134861  0.379900  14118.000000
66     89000   13421       1695        12424    10093      1661.570987    0.385492  0.020756  0.668726  14119.000000
7      8500    5692        115         14005    15072      7360.943717    0.492404  0.007525  0.404500  14120.000000
12     78000   12687       13190       930      2755       310.448702     0.101608  0.117829  0.626500  14120.000000
81     89500   11011       14032       90       8391       1189.635959    0.061045  0.136350  0.556896  14122.000000
9      66500   9616        4627        9498     7251       936.806897     0.270562  0.039776  0.512491  14125.000000
81     60000   5566        6153        7972     5265       561.483130     0.231846  0.049954  0.401300  14125.000000
5      48000   1899        7843        6283     7192       922.119560     0.199371  0.061618  0.297099  14126.000000
10     90500   3667        11067       3059     5172       548.012480     0.144753  0.089562  0.349800  14126.000000
85     33500   6390        12824       1302     1910       260.817961     0.111414  0.111714  0.422900  14126.000000
47     1500    9665        1198        12930    11605      2243.488539    0.416104  0.016958  0.513700  14128.000000
89     4500    12254       7289        6840     13056      3163.095420    0.209343  0.057765  0.606100  14129.000000
3      13500   9957        1578        12551    12394      2668.089829    0.392971  0.019885  0.523400  14129.000000
68     59000   11497       11794       2336     12414      2677.634752    0.132743  0.097764  0.574322  14130.000000
36     79500   10720       7382        6748     6020       687.123196     0.207629  0.058315  0.546800  14130.000000
84     92000   1574        9086        5046     134        113.743938     0.177062  0.071227  0.284900  14132.000000
74     63500   1542        13672       462      3054       329.254918     0.085840  0.128007  0.283902  14134.000000
41     63500   5199        8948        5186     7506       990.055189     0.179472  0.070119  0.391527  14134.000000
19     31000   10211       7938        6197     7758       1045.176773    0.197985  0.062329  0.531700  14135.000000
86     45000   4737        944         13192    13792      3974.821799    0.434067  0.015114  0.378211  14136.000000
20     94000   2343        10414       3722     2233       279.128811     0.155371  0.082893  0.311700  14136.000000
16     33500   4515        9687        4450     5274       562.477310     0.167273  0.076280  0.372600  14137.000000
59     7000    9514        7647        6490     11780      2318.642426    0.203027  0.060177  0.509548  14137.000000
64     27000   7157        6628        7510     9228       1403.683230    0.222712  0.052978  0.443341  14138.000000
76     46500   10487       5649        8489     10146      1680.018458    0.244031  0.046451  0.540100  14138.000000
2      57500   477         12777       1362     2519       296.292165     0.112607  0.111064  0.234299  14139.000000
72     4500    13484       1037        13103    11144      2042.072834    0.428010  0.015796  0.673609  14140.000000
68     24000   7644        10663       3478     9727       1542.264890    0.151036  0.085400  0.457100  14141.000000
62     61000   7741        9647        4495     7179       920.944750     0.168180  0.075928  0.459571  14142.000000
13     61000   11605       11840       2305     4822       496.158822     0.132145  0.098297  0.578400  14145.000000
36     90500   4444        8956        5190     6614       803.062223     0.179491  0.070152  0.371000  14146.000000
24     45500   10253       2153        11993    14861      6305.741641    0.362164  0.023797  0.532800  14146.000000
15     20000   12848       4375        9771     10133      1677.056101    0.279268  0.038207  0.635148  14146.000000
13     52500   5908        14119       27       4885       505.132533     0.047131  0.138514  0.410500  14146.000000
23     89500   14151       977         13170    15598      16713.935496   0.432618  0.015294  0.724000  14147.000000
42     78500   1273        13660       488      2187       276.616895     0.086844  0.127728  0.273300  14148.000000
50     88000   1895        10841       3307     3446       359.830075     0.148433  0.087166  0.296913  14148.000000
71     99000   14485       11855       2294     9675       1523.710237    0.131929  0.098520  0.759200  14149.000000
2      33000   1321        12620       1529     2203       277.515953     0.116880  0.108603  0.274900  14149.000000
11     50500   11834       7885        6265     10824      1924.515078    0.199018  0.061957  0.586759  14150.000000
5      84000   10466       6830        7322     7146       914.035716     0.218748  0.054563  0.539600  14152.000000
7      38500   401         10506       3646     2761       310.617720     0.153972  0.083797  0.229300  14152.000000
28     62000   3449        12216       1937     4493       454.144777     0.124953  0.102979  0.342900  14153.000000
59     80000   4395        10760       3396     1827       256.201176     0.149668  0.086427  0.369600  14156.000000
7      94500   567         6178        7980     3231       342.425259     0.231883  0.050076  0.239500  14158.000000
38     76500   3025        7333        6827     1820       255.633502     0.209074  0.058036  0.331800  14160.000000
43     44000   10904       1848        12315    11326      2118.852866    0.379052  0.021821  0.553000  14163.000000
74     87500   7392        8241        5923     4806       495.140725     0.192512  0.064666  0.450200  14164.000000
26     2500    14016       1790        12376    14014      4266.892968    0.383052  0.021384  0.713872  14166.000000
49     54000   1940        10784       3383     4274       431.924782     0.149471  0.086657  0.298100  14167.000000
45     33500   9392        7303        6867     14683      5740.299964    0.209826  0.057853  0.506400  14170.000000
41     62000   4570        10728       3442     3867       394.811501     0.150374  0.086104  0.373700  14170.000000
58     70000   15413       5692        8480     9636       1512.724136    0.243702  0.046723  0.933700  14172.000000
4      45500   13555       13407       765      5249       559.287908     0.096859  0.121801  0.678400  14172.000000
64     70500   3087        13965       208      6036       690.120798     0.071887  0.134780  0.333400  14173.000000
50     69500   10603       13325       850      2298       282.868466     0.099162  0.120181  0.543600  14175.000000
57     28000   3693        1286        12892    13664      3790.987706    0.413002  0.017599  0.350566  14178.000000
36     43500   6788        2096        12082    10433      1777.987107    0.367042  0.023478  0.433900  14178.000000
84     87000   6009        10261       3918     515        167.990950     0.158438  0.081386  0.413300  14179.000000
